StimeSec,isrushhour,isnight,SLONCOL,SLATCOL,ELONCOL,ELATCOL,dtdis,distance,interval
72153,0,0,91,44,86,42,5.385164807134504,2436.597752563622,303
77905,0,0,78,37,89,45,13.601470508735444,9314.140825062645,2128
80330,0,0,88,45,76,56,16.278820596099706,8353.900938874289,1508
530,0,1,64,24,59,38,14.866068747318506,14832.175138125083,1863
13135,0,1,57,35,33,11,33.94112549695428,17444.753879018965,1435
32886,0,0,62,23,38,30,25.0,18586.198720524622,2680
40685,0,0,32,17,34,20,3.605551275463989,1670.6970832625166,541
20,0,1,71,27,72,23,4.123105625617661,10489.335698013036,2465
2498,0,1,72,23,58,27,14.560219778561036,8624.179345321347,983
3529,0,1,57,27,98,24,41.10960958218893,23993.578022215253,2382
28573,1,0,61,22,62,27,5.0990195135927845,4744.618336280187,1092
36199,0,0,62,22,58,17,6.4031242374328485,5129.983054561366,1263
39673,0,0,11,40,66,18,59.23681287847955,34599.024350561034,5555
55203,0,0,78,29,89,24,12.083045973594572,8912.860824026293,1943
57161,0,0,89,24,99,25,10.04987562112089,10913.037120586298,1022
58226,0,0,99,25,100,31,6.082762530298219,5111.24791735177,1048
61239,0,0,97,23,65,22,32.01562118716424,19662.43690406353,2704
63953,0,0,65,22,63,17,5.385164807134504,3944.00358275576,1138
66489,1,0,63,23,67,21,4.47213595499958,3187.053775672617,846
68531,1,0,60,17,70,25,12.806248474865697,8557.220324443817,2555
72834,0,0,34,17,27,27,12.206555615733702,7567.653938639424,1150
74016,0,0,27,27,32,17,11.180339887498949,23390.33972692468,3147
82731,0,0,74,23,89,24,15.033296378372908,13684.424367435751,3067
634,0,1,80,35,76,25,10.770329614269007,8627.97791020129,790
1433,0,1,76,25,76,22,3.0,3072.8866416588107,590
2034,0,1,76,22,65,16,12.529964086141668,8208.670686729576,856
2895,0,1,65,16,73,33,18.788294228055936,11661.576787559805,1560
4466,0,1,73,33,76,37,5.0,3149.200883170365,549
5027,0,1,76,37,99,23,26.92582403567252,21262.322162535613,3737
8797,0,1,99,23,97,23,2.0,1332.7084351315575,446
9249,0,1,97,23,56,20,41.10960958218893,23672.66813204618,3036
17249,0,1,75,25,73,34,9.219544457292887,13463.922835271967,2912
20162,0,1,73,34,74,19,15.033296378372908,9403.496117510796,1472
21650,0,0,74,19,72,21,2.8284271247461903,4268.945576391429,1101
22764,0,0,72,21,77,21,5.0,2883.306540023643,608
28130,1,0,75,21,66,21,9.0,6944.611933479695,1663
29804,1,0,66,21,64,16,5.385164807134504,4003.711946321745,877
30704,1,0,64,16,57,18,7.280109889280518,5310.934571176682,1573
32290,1,0,57,18,76,24,19.924858845171276,13255.328294728586,1853
34147,0,0,77,24,78,24,1.0,1224.8409310048469,264
34430,0,0,78,24,77,25,1.4142135623730951,1219.8967331192323,284
36072,0,0,72,26,71,23,3.1622776601683795,2339.2030550241398,732
36846,0,0,70,23,67,24,3.1622776601683795,2469.0818545481925,819
38329,0,0,68,22,59,21,9.055385138137417,15316.7944324463,2018
43351,0,0,63,18,64,20,2.23606797749979,1383.776641964836,363
43728,0,0,64,20,68,21,4.123105625617661,3345.371614155167,505
44991,0,0,64,23,47,25,17.11724276862369,11080.22278023431,793
45830,0,0,47,26,42,27,5.0990195135927845,2581.505492571424,417
46252,0,0,42,27,60,24,18.24828759089466,9592.35716116447,987
47982,0,0,70,27,61,23,9.848857801796104,7040.987614553736,902
48899,0,0,61,23,79,24,18.027756377319946,12885.87683770154,1636
50600,0,0,81,24,76,24,5.0,4589.465171553797,659
51278,0,0,76,24,75,21,3.1622776601683795,1945.8133951045504,498
52182,0,0,73,21,74,22,1.4142135623730951,1236.642907467843,410
52601,0,0,74,22,75,22,1.0,3666.230439759536,966
53568,0,0,75,22,75,21,1.0,2308.2493659557604,772
54350,0,0,74,21,65,19,9.219544457292887,5779.568840318479,829
55194,0,0,64,19,77,26,14.7648230602334,8329.950207858998,1898
57108,0,0,77,26,71,21,7.810249675906654,5208.190021237535,1552
58678,0,0,71,21,70,23,2.23606797749979,1703.7355713163615,597
59282,0,0,70,23,67,24,3.1622776601683795,2222.064410169358,546
59830,0,0,67,24,64,20,5.0,3498.2089550623377,808
60640,0,0,64,20,68,21,4.123105625617661,2029.24188402176,594
61249,0,0,68,21,76,25,8.94427190999916,5311.637413431865,1377
62630,0,0,76,25,74,23,2.8284271247461903,1950.534841969465,613
63260,0,0,74,22,64,18,10.770329614269007,7256.1619623207325,1064
66963,1,0,70,21,75,26,7.0710678118654755,5189.2725575123,970
70749,1,0,77,23,77,21,2.0,6147.895509982683,1096
71857,1,0,77,21,76,23,2.23606797749979,2401.9961926105098,733
73524,0,0,72,23,75,25,3.605551275463989,2844.499500519292,604
74514,0,0,74,22,70,25,5.0,3187.4734491466274,684
75200,0,0,70,25,80,24,10.04987562112089,5663.712768677991,986
76195,0,0,80,24,77,21,4.242640687119285,2899.018743056974,583
76989,0,0,75,20,74,19,1.4142135623730951,4170.850615938525,595
77616,0,0,74,19,74,20,1.0,1327.876040233175,222
77840,0,0,74,20,97,23,23.194827009486403,13845.805721299075,1642
82014,0,0,75,21,72,24,4.242640687119285,2872.75213780187,926
83866,0,1,59,22,26,34,35.11409973215888,20596.09402443086,1377
549,0,1,71,24,75,31,8.06225774829855,9551.25707804316,1181
2274,0,1,77,25,79,36,11.180339887498949,13736.106320472956,1376
3706,0,1,81,36,69,20,20.0,12061.78884128362,1744
5501,0,1,68,21,81,36,19.849433241279208,13333.474685084377,1089
6643,0,1,81,36,76,20,16.76305461424021,10625.471532007872,1388
25740,1,0,74,19,12,40,65.45991139621256,39011.2949145215,5280
31039,1,0,11,40,39,25,31.76476034853718,17563.404660289787,2260
33311,0,0,39,25,76,21,37.21558813185679,24825.42814505395,3648
36969,0,0,76,21,43,23,33.06055050963308,20218.183776281938,1790
45496,0,0,76,24,63,16,15.264337522473747,9571.213309833483,1183
46726,0,0,63,16,58,16,5.0,4104.91526479796,613
48038,0,0,64,16,12,62,69.42621983083913,39748.23783741161,2781
50821,0,0,12,62,12,40,22.0,18010.8571496438,2338
53186,0,0,12,40,45,20,38.58756276314948,29887.77571213608,5252
59264,0,0,46,20,37,9,14.212670403551895,10638.27047157727,1154
60466,0,0,37,9,34,19,10.44030650891055,6206.084348307803,1512
61985,0,0,34,19,61,20,27.018512172212592,14392.73572769442,1913
65270,1,0,63,19,76,21,13.152946437965905,7145.298337864563,2017
67296,1,0,76,21,27,26,49.25444142409901,32159.758202272667,3642
70969,1,0,26,28,41,23,15.811388300841896,9373.578727066835,968
71944,1,0,41,23,37,29,7.211102550927978,7693.846725786093,834
73249,0,0,36,23,37,16,7.0710678118654755,3666.983752911492,429
75143,0,0,35,20,58,17,23.194827009486403,14640.60985043312,1295
76492,0,0,59,17,76,21,17.46424919657298,10009.439996277886,1506
78012,0,0,76,21,78,36,15.132745950421556,9612.610085125709,1306
79949,0,0,82,38,74,19,20.615528128088304,12831.04202156161,1108
81177,0,0,74,19,36,11,38.8329756778952,23561.801732934706,2220
677,0,1,77,22,81,21,4.123105625617661,7368.716843724229,1213
1909,0,1,81,21,73,27,10.0,5678.902090034194,1750
25899,1,0,76,23,60,16,17.46424919657298,18573.005027153864,3569
29480,1,0,60,16,54,18,6.324555320336759,3556.341651172508,860
30445,1,0,55,19,74,19,19.0,12478.512155348868,2148
32614,0,0,74,19,70,21,4.47213595499958,3394.603100626151,1071
33789,0,0,70,21,79,23,9.219544457292887,14627.03306631934,3035
37714,0,0,86,26,73,22,13.601470508735444,8216.612159224976,1220
38981,0,0,73,22,37,16,36.49657518178932,20502.763643508348,2553
41541,0,0,37,16,33,20,5.656854249492381,3242.104900591354,757
42350,0,0,33,19,27,26,9.219544457292887,7485.742062188588,1891
47533,0,0,45,25,73,22,28.160255680657446,17231.170071645236,2468
61093,0,0,78,28,72,25,6.708203932499369,5672.158499359669,1689
66484,1,0,61,20,57,27,8.06225774829855,4439.177883754609,1512
68032,1,0,57,26,61,18,8.94427190999916,9596.971090190684,2725
70771,1,0,61,18,61,19,1.0,2547.303069667288,860
77640,0,0,37,17,34,18,3.1622776601683795,2749.5258152448323,975
81101,0,0,39,13,28,23,14.866068747318506,13083.91132924242,2196
308,0,1,24,28,34,12,18.867962264113206,33640.88827130656,5215
5524,0,1,35,12,34,19,7.0710678118654755,3702.630530861149,785
6321,0,1,34,19,57,35,28.0178514522438,50481.48134708944,4488
21416,0,1,12,40,38,20,32.802438933713454,18241.723893188995,2903
24339,0,0,38,20,60,17,22.20360331117452,12034.532710925729,3970
28337,1,0,60,17,63,18,3.1622776601683795,3679.503419621021,752
30271,1,0,61,22,60,20,2.23606797749979,7722.368240758631,1998
32273,1,0,60,20,57,27,7.615773105863909,4555.814487816478,1045
34500,0,0,61,21,39,23,22.090722034374522,12816.89523386474,1968
38238,0,0,66,21,64,16,5.385164807134504,3644.055928589149,720
38988,0,0,64,15,57,16,7.0710678118654755,4302.639728705983,1440
40451,0,0,57,17,59,21,4.47213595499958,4446.73903462387,787
41259,0,0,59,22,12,40,50.32891812864648,31357.699336400627,1689
42958,0,0,12,40,40,25,31.76476034853718,17826.526854964257,2570
46646,0,0,54,23,58,37,14.560219778561036,11170.61698523454,1642
48294,0,0,58,37,62,20,17.46424919657298,10046.004715692514,1344
49649,0,0,61,20,58,23,4.242640687119285,3783.154637430584,559
50961,0,0,58,21,60,20,2.23606797749979,3407.661524092393,897
51870,0,0,60,20,37,16,23.345235059857504,16479.693122809225,978
54351,0,0,61,19,73,20,12.041594578792296,6774.952526655726,1376
55744,0,0,73,20,53,24,20.396078054371138,11872.22477286056,1783
57531,0,0,53,24,69,25,16.0312195418814,10955.078745428158,1466
59021,0,0,69,25,68,23,2.23606797749979,2185.1250780541973,636
61037,0,0,70,26,57,27,13.038404810405298,8352.087588289043,1710
62763,0,0,57,27,55,20,7.280109889280518,5178.482704916204,734
71927,1,0,49,21,43,25,7.211102550927978,6653.03975752832,960
72891,0,0,43,25,38,12,13.92838827718412,8255.22007301952,1196
74100,0,0,38,12,55,19,18.384776310850235,12133.869865006538,1036
75145,0,0,55,19,51,21,4.47213595499958,7752.991669828204,1011
76164,0,0,51,21,56,27,7.810249675906654,13006.082083332569,1342
77531,0,0,56,27,40,26,16.0312195418814,11525.430529949504,935
78485,0,0,41,26,37,16,10.770329614269007,5502.737595426767,971
79470,0,0,37,16,40,18,3.605551275463989,3310.6898158832914,556
80079,0,0,39,18,59,17,20.024984394500787,11518.359959219875,937
81619,0,0,55,19,63,18,8.06225774829855,4500.962418056297,387
82016,0,0,63,18,77,23,14.866068747318506,9271.628234987036,1400
83417,0,1,77,23,97,23,20.0,10978.34849933703,809
84251,0,1,97,24,96,24,1.0,1218.15789716966,274
749,0,1,35,21,56,17,21.37755832643195,14192.621556903352,1349
2114,0,1,56,17,25,26,32.28002478313795,20714.291259132664,2035
4166,0,1,25,26,78,28,53.03772242470448,29750.49502773204,1961
24023,0,0,64,16,59,17,5.0990195135927845,3911.0735055546174,729
28527,1,0,59,16,62,20,5.0,4393.6546749330255,1048
29588,1,0,62,20,62,26,6.0,5806.564556156146,854
30445,1,0,62,26,73,21,12.083045973594572,10177.17876612474,1348
31808,1,0,73,21,56,20,17.029386365926403,10119.475905124124,1036
32856,0,0,56,20,60,17,5.0,5470.566653201343,1350
34214,0,0,60,17,39,13,21.37755832643195,11212.586660865887,1834
36058,0,0,39,13,33,16,6.708203932499369,7052.069559548744,1887
37960,0,0,33,16,35,24,8.246211251235321,5752.097185708751,930
38904,0,0,35,24,40,22,5.385164807134504,3139.6352354721707,756
39908,0,0,41,20,39,18,2.8284271247461903,4066.5264667755873,1307
42641,0,0,37,16,38,26,10.04987562112089,6009.046445890941,624
43280,0,0,38,26,49,20,12.529964086141668,7563.507185195573,1024
44332,0,0,49,20,71,26,22.80350850198276,17847.177299838633,1730
48679,0,0,72,22,74,22,2.0,3133.471109278164,715
49439,0,0,74,22,74,19,3.0,1767.8969610808736,502
50062,0,0,74,19,61,25,14.317821063276353,9993.135668890278,1254
52066,0,0,68,27,60,27,8.0,6759.774032358852,784
52854,0,0,60,27,60,24,3.0,4321.292189975891,1419
55341,0,0,59,21,53,24,6.708203932499369,4379.378928534987,718
56060,0,0,53,24,56,36,12.36931687685298,9659.138056694605,1476
57691,0,0,55,36,68,25,17.029386365926403,10795.92851829426,1453
59147,0,0,68,25,64,20,6.4031242374328485,4824.409797074238,761
59927,0,0,64,20,60,24,5.656854249492381,7758.219808780108,1467
67442,1,0,56,18,59,17,3.1622776601683795,1868.5446842576216,602
68061,1,0,59,17,60,17,1.0,4701.444887627705,1539
69602,1,0,60,17,66,21,7.211102550927978,4202.511220754814,636
70240,1,0,66,21,61,20,5.0990195135927845,4802.492740367982,607
70853,1,0,61,20,61,34,14.0,11044.47814417646,2279
73138,0,0,61,34,69,23,13.601470508735444,10283.02504881128,1000
74143,0,0,69,23,70,27,4.123105625617661,4061.0145902429967,699
74849,0,0,70,27,65,18,10.295630140987,7426.086354662635,826
76371,0,0,63,17,66,18,3.1622776601683795,2497.0026335521734,439
76816,0,0,66,18,74,19,8.06225774829855,4965.8614349919,1051
78927,0,0,71,25,75,32,8.06225774829855,5657.808699115781,884
80822,0,0,79,28,78,31,3.1622776601683795,2258.8935188082837,435
81261,0,0,78,31,61,42,20.248456731316587,18587.20184875985,1472
83458,0,1,56,38,75,21,25.495097567963924,17915.673312766427,1486
84955,0,1,75,21,75,20,1.0,1572.666678522101,288
85260,0,1,75,20,77,23,3.605551275463989,2120.0305505223887,284
205,0,1,61,14,58,16,3.605551275463989,2863.1218573325973,499
2956,0,1,59,18,67,19,8.06225774829855,5233.593550250356,586
3543,0,1,67,19,68,22,3.1622776601683795,2464.21547351383,442
3989,0,1,68,22,71,25,4.242640687119285,3240.9646025030006,567
6248,0,1,69,23,74,36,13.92838827718412,11198.55742497851,1165
7419,0,1,74,36,85,25,15.556349186104045,12302.2098125538,2851
18256,0,1,54,21,59,16,7.0710678118654755,6305.267617623067,950
19209,0,1,59,16,74,20,15.524174696260024,9629.460815851568,2192
26666,1,0,62,20,57,24,6.4031242374328485,3142.9302589696163,857
27525,1,0,57,24,63,18,8.48528137423857,6871.216002798834,823
28349,1,0,63,18,56,20,7.280109889280518,5268.153671412862,1279
29629,1,0,56,20,59,21,3.1622776601683795,4965.493286429132,1300
30938,1,0,59,21,56,21,3.0,3364.9956999435904,755
31695,1,0,56,21,56,20,1.0,2029.981641184578,404
33701,0,0,60,16,70,27,14.866068747318506,10118.032632959186,3019
36721,0,0,70,27,70,22,5.0,3939.6094663169833,794
43026,0,0,76,21,74,19,2.8284271247461903,4369.442934954274,727
43827,0,0,74,19,84,36,19.72308292331602,11213.866896990336,1397
45226,0,0,84,36,77,25,13.038404810405298,6902.737531673904,719
45965,0,0,77,25,79,35,10.198039027185569,9677.759941461603,944
46919,0,0,79,34,84,36,5.385164807134504,3699.408841286712,988
47916,0,0,84,36,59,23,28.178005607210743,18410.33468543034,1549
49469,0,0,59,23,66,20,7.615773105863909,4877.160002812473,1019
50494,0,0,66,20,66,22,2.0,1925.204415342178,440
50941,0,0,66,22,66,20,2.0,3366.066551001297,554
51499,0,0,66,20,74,22,8.246211251235321,4567.099799764891,1326
52833,0,0,74,22,77,35,13.341664064126334,9505.513627467251,951
53786,0,0,77,35,73,46,11.704699910719626,7748.993686122994,1304
55092,0,0,73,46,75,36,10.198039027185569,6959.352113962604,921
56021,0,0,75,36,67,22,16.1245154965971,10799.053831400566,1498
57523,0,0,67,22,65,16,6.324555320336759,4656.377620800274,1294
59410,0,0,63,21,12,40,54.42425929675111,38682.58517278992,2506
61917,0,0,12,40,55,20,47.4236228055175,27377.79434428094,2631
64557,0,0,55,20,61,26,8.48528137423857,13970.466121088331,4781
69348,1,0,61,26,62,20,6.082762530298219,5580.994742867464,710
70061,1,0,62,20,62,20,0.0,13565.821217327217,2499
72560,0,0,62,20,73,21,11.045361017187261,7636.54602787609,1663
74223,0,0,73,21,71,21,2.0,1843.8789038694283,636
74867,0,0,71,21,62,20,9.055385138137417,6017.83180501455,755
75627,0,0,62,20,72,23,10.44030650891055,6902.76926511112,1082
76711,0,0,72,23,90,25,18.110770276274835,12028.775443980256,1546
78267,0,0,90,25,61,16,30.364452901377952,17741.412962420123,2708
81509,0,0,57,17,60,19,3.605551275463989,2768.1940231681438,396
81913,0,0,60,19,73,21,13.152946437965905,8348.216304129586,873
82794,0,0,73,21,78,38,17.72004514666935,11451.648564794796,1319
85239,0,1,67,24,74,33,11.40175425099138,9526.791264758838,801
6223,0,1,73,21,75,36,15.132745950421556,9068.515991433183,934
12290,0,1,76,29,76,27,2.0,9003.30079980368,2366
30798,1,0,40,20,72,21,32.01562118716424,17697.215274257916,1857
33436,0,0,76,21,72,29,8.94427190999916,10260.215314074929,3599
37070,0,0,72,29,79,28,7.0710678118654755,12312.242462290176,2005
42708,0,0,78,23,73,21,5.385164807134504,3729.3841609351775,845
43557,0,0,73,21,74,19,2.23606797749979,5740.7053222673785,1277
47092,0,0,59,43,76,21,27.80287754891569,19850.229527323965,3203
50846,0,0,79,22,75,26,5.656854249492381,3790.041028336621,1129
53175,0,0,75,19,76,22,3.1622776601683795,7043.6440504692455,1499
54690,0,0,76,22,89,24,13.152946437965905,7726.889120283136,824
55573,0,0,88,25,72,26,16.0312195418814,8884.851876853685,1441
57051,0,0,72,26,62,20,11.661903789690601,7553.369761653767,1703
58755,0,0,62,20,74,31,16.278820596099706,12084.503870819708,2999
61792,0,0,75,31,75,22,9.0,7168.423587394508,1341
73510,0,0,75,24,68,25,7.0710678118654755,4272.923888381563,603
74169,0,0,68,25,66,19,6.324555320336759,4447.583833655992,604
76955,0,0,66,22,75,25,9.486832980505138,6169.216323398695,937
77933,0,0,75,25,97,24,22.02271554554524,14645.597891881396,1879
79833,0,0,97,24,74,19,23.53720459187964,16331.18686187928,1599
81461,0,0,74,19,78,28,9.848857801796104,11155.690551636557,1531
84888,0,1,73,27,81,24,8.54400374531753,7484.069861700162,1115
244,0,1,62,17,61,27,10.04987562112089,7191.756743495011,921
4160,0,1,56,17,55,18,1.4142135623730951,1079.9430843282555,296
4472,0,1,55,18,61,16,6.324555320336759,13627.111334090452,1518
6014,0,1,61,15,70,27,15.0,9214.148952733176,911
6940,0,1,70,27,76,35,10.0,6849.825715396536,629
7584,0,1,76,35,67,21,16.64331697709324,11395.32504068527,3510
13833,0,1,75,20,37,13,38.63935817272331,25194.660941451824,3792
17633,0,1,37,13,71,22,35.17101079013795,56090.89810652165,3471
29634,1,0,55,19,67,23,12.649110640673518,8773.57232391272,1153
30802,1,0,67,23,64,19,5.0,3801.5116006192015,973
31790,1,0,64,19,60,14,6.4031242374328485,4559.7621907699895,1529
33334,0,0,60,14,65,16,5.385164807134504,7031.090563118455,958
34675,0,0,64,19,68,24,6.4031242374328485,11009.280618258092,2259
36949,0,0,68,23,53,19,15.524174696260024,10239.216135379804,1506
38478,0,0,53,19,58,25,7.810249675906654,7128.07026643853,1026
39519,0,0,58,25,64,16,10.816653826391969,7896.736262751723,1339
40867,0,0,64,15,40,29,27.784887978899608,18182.19630042426,6268
47150,0,0,40,29,41,30,1.4142135623730951,4324.829280898619,602
47767,0,0,41,30,39,21,9.219544457292887,5840.326561765014,934
48716,0,0,39,21,62,19,23.08679276123039,15063.293450706507,1403
50134,0,0,62,19,71,21,9.219544457292887,4948.604771331362,792
50941,0,0,71,21,65,16,7.810249675906654,6913.535756982928,1256
53531,0,0,63,18,74,19,11.045361017187261,8096.810799474371,1533
56257,0,0,64,18,67,25,7.615773105863909,6867.084373007339,978
57250,0,0,67,25,75,19,10.0,8794.115662828592,2275
59782,0,0,75,20,33,8,43.68065933568311,24437.249716868864,2773
62570,0,0,33,8,33,20,12.0,6836.485562241189,1741
65032,1,0,39,18,54,18,15.0,8638.12161763758,667
68571,1,0,60,17,43,21,17.46424919657298,11497.960036482267,1691
70346,1,0,44,22,35,18,9.848857801796104,5508.065102762601,873
71234,1,0,35,18,33,19,2.23606797749979,2186.482349442552,626
71866,1,0,33,19,33,9,10.0,7621.943495319721,1117
72997,0,0,33,9,30,14,5.830951894845301,6755.006826728993,993
74005,0,0,31,15,37,16,6.082762530298219,3709.0068831009407,829
74849,0,0,37,16,40,30,14.317821063276353,9702.880239071215,1240
76104,0,0,40,30,46,25,7.810249675906654,4139.486339609113,1243
77362,0,0,46,25,64,40,23.430749027719962,21464.34161452687,1707
80633,0,0,60,27,68,23,8.94427190999916,8049.473158725072,877
81515,0,0,68,23,74,31,10.0,7719.220357580878,694
82224,0,0,74,31,76,27,4.47213595499958,3772.910226509882,400
82637,0,0,76,27,56,17,22.360679774997898,18704.96762069849,1305
83950,0,1,56,18,55,20,2.23606797749979,2776.117151503252,394
84359,0,1,55,20,47,20,8.0,4184.354703224348,429
84803,0,1,47,20,59,21,12.041594578792296,11456.892227853705,915
972,0,1,60,27,69,27,9.0,10200.47467649689,1583
3144,0,1,75,26,76,27,1.4142135623730951,4023.006849839986,603
59493,0,0,73,27,35,18,39.05124837953327,23815.79681255204,2287
61795,0,0,35,18,37,16,2.8284271247461903,2771.705559374367,706
